interactor_A	interactor_B
Q9UAY0	Q9XVA3
Q22212	Q9XVA3
Q22048	Q9XVA3
G5ECJ6	Q9XVA3
Q9NAG2	Q9XVA3
Q9NES7	Q9XVA3
Q9BLC2	Q19232
Q23382	Q9XVA3
Q9U202	Q9XVA3
Q8T666	O17776
Q19441	P90820
Q9NAN2	Q19266
P34707	Q8MNT9
P45972	Q8MNT9
Q21648	Q19279
Q21225	Q09305
Q20298	Q09305
Q966C6	Q09306
Q17491	Q09306
Q09305	P34537
P34766	Q09535
EBI-311813	G5EG38
EBI-319256	Q09535
P34304	Q19294
Q9N390	G5EG38
H2KZG6	Q19294
P41829	Q19294
P05690	Q19294
P34766	Q19294
Q93572	Q19294
Q19459	Q19294
Q18891	Q19294
Q19294	O17214
Q95ZT1	Q19294
Q93573	Q19294
Q9GYM9	Q19294
Q95QD1	Q19294
P61866	Q19294
Q8WQA8	Q19294
Q23150	Q19294
O45865	Q19294
Q23425	Q19294
O45293	Q19294
P27798	Q19294
Q9NAP0	O16922
Q21215	O16922
G5EGB3	Q19325
P47209	Q95ZV7
O44720	Q19370
Q18192	Q19370
Q9XW88	P91253
G5EEK2	Q86DA5
Q86DA5	Q86DA5
H2KZG6	Q86DA5
O44408	Q86DA5
Q86DA5	EBI-319503
O62332	Q86DA5
Q965X6	Q86DA5
Q9N4Z2	Q86DA5
P43509	Q86DA5
O45865	Q86DA5
Q9XUQ4	P55326
P34766	P55326
Q9N3X4	Q86DA5
Q9U1S5	Q19416
P13508	Q19416
Q18945	Q19416
O18152	Q19424
Q09296	Q19424
H2KZH5	Q19424
Q19496	Q07085
Q9U1S2	Q19424
G5EGK1	Q19424
Q09497	P50464
Q23624	Q19440
Q21740	Q07085
Q20742	P50464
P91307	P50464
Q18529	P50464
Q20956	P50464
Q9NES7	P50464
O45865	P50464
Q11103	G5EDS1
O44447	G5EDS1
O62020	G5EDS1
Q9U3P1	G5EDS1
Q18043	G5EDS1
Q17865	G5EDS1
Q17796	G5EDS1
Q18241	G5EDS1
P34766	G5EDS1
Q18529	G5EDS1
Q18776	G5EDS1
Q18937	G5EDS1
Q19203	G5EDS1
G5EDS1	G5ED20
G5EGK8	G5EDS1
H2L031	G5EDS1
O45521	G5EDS1
Q20956	G5EDS1
O01579	G5EDS1
Q86G90	G5EDS1
Q21127	G5EDS1
Q93831	G5EDS1
Q9N5N7	G5EDS1
P53017	G5EDS1
P17139	G5EDS1
G5EGG0	G5EDS1
Q21955	G5EDS1
O61708	G5EDS1
Q21648	G5EDS1
P28548	G5EDS1
Q95ZK7	G5EDS1
G5EFG9	G5EDS1
O18051	G5EDS1
P91820	G5EDS1
O45799	G5EDS1
Q9N582	G5EDS1
Q966C6	G5EDS1
Q8ITV6	G5EDS1
Q9N3Z0	G5EDS1
Q9N4Q7	G5EDS1
Q9U1S2	G5EDS1
Q9N2Z7	G5EDS1
G5EEQ3	G5EDS1
Q9N4P3	G5EDS1
Q20819	O17806
Q21746	O45364
Q18776	Q19503
Q19436	P49808
P91249	Q19503
Q9XUS2	Q19503
Q21648	Q19503
Q19503	G5EF87
Q9N5D6	Q19503
Q19325	Q19555
Q9XUB3	Q19555
G5EDB5	Q19569
G5EBM6	G5EFM9
H2KYU6	Q19584
Q95QZ9	Q19584
Q9XUQ4	Q19617
Q21648	Q19618
P34183	G5EC84
P91043	EBI-320033
Q9XUM4	G5EC84
O45458	EBI-320033
Q19286	Q8MQ68
Q21443	Q8MQ68
Q19289	Q8MQ68
Q21080	Q8MQ68
P92004	O01739
G5EEM5	P41829
H2KZE2	G5EEM5
Q9BKU9	G5EEM5
P17331	Q95QJ7
G5EBH7	Q95QJ7
P46563	Q95QJ7
Q23150	Q95QJ7
P45970	Q95QJ7
Q9U302	Q95QJ7
P49041	Q9NDT1
Q18171	Q19739
P52709	Q9NDT1
O44538	Q9GZE9
Q09533	Q9GZE9
Q20062	EBI-320204
P54811	Q9TXH9
Q02332	G5EGL7
Q19782	G5EGL7
P34327	Q9TXH9
Q18157	Q9TXH9
Q18426	Q9TXH9
Q18938	Q9TXH9
O45521	Q9TXH9
P54812	Q9TXH9
Q9XUT0	Q9TXH9
P45972	Q9TXH9
Q23182	Q9TXH9
Q7YTU4	Q9TXH9
G5ED84	O17066
P34453	Q19766
P91027	Q19766
Q21746	Q19766
Q09315	Q02334
Q8MYM0	Q19770
Q23615	Q19766
Q9Y041	O16927
P46562	Q17328
O76630	Q93568
Q9XVS2	P91277
Q95X44	P91277
O45521	O17835
G5ECJ4	P91277
P50880	P91277
Q93339	P91277
Q94131	P91277
Q9U299	P91277
G5EFG9	P91277
H2KYU6	P91277
Q18776	O61967
Q9GRY9	P91277
O18051	O61967
Q21127	O61967
O45521	O61967
Q20198	O61967
G5EF87	O61967
Q9XUK0	O61967
Q22387	O61967
O01488	P90849
G5EF99	O61967
Q965X6	O61967
Q20628	Q19826
P34766	Q19825
O17304	P90849
P30632	Q19824
G5ED84	Q19826
P91280	O01482
P42171	P91280
O62160	P91280
Q93228	P91280
H2KYT1	P91280
Q9XWZ9	P91280
Q22847	P91280
H2KYP0	P91280
Q19872	P91280
Q9BIC2	Q19835
G5ECG0	P91280
Q9U297	P91280
Q22847	EBI-320641
G5EF87	Q22970
P54812	O17850
P34766	Q9XTG7
Q95PZ7	EBI-320641
Q22847	Q9XTG7
Q21312	Q9XTG7
O01802	Q9XTG7
Q18776	Q9GYI4
G5EDB6	Q9XTG7
O02658	Q9XTG7
Q9XW88	Q9GYI4
G5ECG0	Q9GYI4
Q09560	Q9GYI4
Q21813	Q19905
P55853	Q19905
Q19905	Q19905
Q9N4B8	Q93644
P18948	EBI-320727
P34766	G5EFM8
P50880	Q19910
G5EBY3	G5EFM8
Q19749	G5EFM8
O62203	G5EFM8
P55853	G5EFM8
Q19969	G5EFM8
G5EFM8	Q93703
Q9U2F3	G5EFM8
Q94420	G5EFM8
O18302	G5EFM8
Q965X6	G5EFM8
H2KYX6	Q19932
Q9GZD5	Q19932
Q19587	Q8MYQ1
O01482	Q8MYQ1
Q9GYH7	Q19932
Q22387	Q8MYQ1
O61980	Q8MYQ1
O61881	Q8MYQ1
Q18547	P53016
Q9N5D6	Q8MYQ1
Q22631	Q8MYQ1
Q22573	Q8MYQ1
Q21374	P53016
Q09383	Q19936
O18246	P53016
P55853	O16299
O16299	O16299
P91051	Q19969
O16405	Q19969
Q9N5V3	Q19969
EBI-311836	Q19969
G5EBR0	Q19969
Q9TYS3	Q19969
Q21443	Q19969
Q09565	Q19969
G5EFF2	Q19969
Q9GYT4	Q19969
Q20476	Q19969
Q19969	O44821
Q20628	Q19969
Q9TZ84	Q19969
Q22613	Q19969
O45799	Q19969
Q9NAM2	Q19969
Q9U240	Q19969
Q9N582	Q19969
Q9U1T5	Q19969
P34604	Q19969
G5EBY8	P91870
G5EEQ3	Q19969
Q20282	P91870
G5EDQ5	P91870
O18286	P91870
Q22257	O44782
O18686	O44782
O76447	O44782
P39745	O62216
P41829	O62216
Q10654	O62216
O76840	Q20002
Q09983	Q20002
O16783	Q20002
Q21344	Q20002
O77469	Q20002
P17330	Q20002
Q9NES7	Q20002
Q9N5V3	O45442
Q23390	Q20002
P34766	G5EDT6
Q95QN6	G5EDT6
Q20369	G5EDT6
Q8WQC9	O45449
H2L0D2	G5EDT6
Q8WTJ8	G5EDT6
O44706	O45451
Q09456	Q9N5U5
Q20048	Q9N2Z7
O17759	Q9N5U5
Q18066	Q20052
Q18776	Q20052
P91001	Q20052
P91051	Q20052
O16453	Q20052
EBI-311836	Q20052
Q18937	Q20052
Q18964	Q20052
Q9TZ84	Q20052
Q20647	Q20052
Q20062	Q20052
Q8ITW8	Q20052
EBI-321187	Q20052
O77469	Q20052
O76670	Q20052
EBI-319503	Q20052
P34514	Q20052
Q9N431	Q20052
O45799	Q20052
Q8WQC6	Q20052
O17214	Q20062
Q20062	Q20062
Q9U1T5	Q20052
O61799	Q20084
Q18241	Q20084
G5EE68	Q20084
G5EGG0	Q20084
Q8MQ42	Q20084
G5ECJ4	Q20084
O44799	Q20084
G5EEW7	Q20084
O62332	Q20084
Q21648	Q20084
Q9U1S2	Q20084
G5EFG9	Q20084
G5EF03	Q20084
O61521	O62236
O62236	Q93533
P34605	Q20100
Q18776	Q93697
H2KZG7	Q93695
EBI-321286	Q09318
Q86MH2	Q93701
O45521	Q93701
O18195	Q93700
P46769	P49197
P10983	O45166
Q20684	O45166
O01482	P49181
P49405	P49181
Q18937	Q17381
G5ED20	Q17381
O01530	Q17381
P50880	Q17381
Q21361	Q17381
Q9XVM0	Q17381
P48154	Q17381
Q10572	Q17381
G5EEW7	Q17381
P92004	Q17381
Q27389	Q17381
G5EF87	Q17381
Q23158	Q17381
P91820	Q17381
Q9U1S2	Q17381
Q9NEN6	Q17381
Q9U1X3	Q17381
Q8ITV6	Q17381
Q21746	Q10459
P34328	G5EE36
P34766	EBI-321405
G5EDY0	G5EEQ3
O17981	G5EDY0
Q21648	G5EDY0
Q21746	O45503
Q9U3N5	Q9U9K0
P49041	Q9U9K0
P34540	Q9U9K0
Q22945	Q9U9K0
O45904	O16271
Q9NEN6	Q9U9K0
EBI-311836	O62238
Q22923	O62238
Q09201	O62238
Q9TZ88	O62238
Q20940	Q7JMS5
EBI-321620	G5EFX6
Q93510	Q8MQ56
Q19980	Q20232
H2KYT1	Q20232
Q9N3U2	Q8MQ56
Q9XX00	Q8MQ56
O76413	Q8MQ56
Q21746	Q9TZK3
Q9N4H9	Q8MQ56
EBI-321663	Q8MQ56
O02267	P34710
O45444	Q8MXV7
Q9TZK3	P30632
P19626	Q20289
Q9N3X2	Q20275
Q9NES7	Q20289
Q22544	Q95YA5
B1V8A0	Q95YA5
Q9TYS1	Q95YA5
Q18688	Q20308
Q17353	Q20308
P91820	Q20308
B1Q236	Q20308
O45603	Q20308
G5ED84	Q20308
Q9U296	Q20308
Q9U329	Q20308
Q8WQG9	Q20347
Q86MI9	Q20344
G5ED07	Q20344
G5ED84	Q20347
O44408	Q20347
Q9N4J9	Q20347
Q93637	O17100
Q9N4Q7	Q20347
Q23144	Q20347
Q27484	H2KY93
P91001	Q8MXI4
Q94207	O17100
Q94207	Q95QG4
Q95Q25	H2KY93
P54412	P34419
Q9XUQ4	Q95QG4
EBI-321923	Q95QG4
P10986	Q95QG4
G5ED84	P34419
P34419	P34419
Q21215	P34420
Q9N5M2	P34420
P34420	Q19813
G5EGG0	P34420
Q23158	P34420
B1V8A0	P34420
H2KZI3	P34420
Q9BIB3	P39745
P34604	P34420
EBI-311967	P34420
Q17695	P39745
P91001	P39745
O44960	P39745
Q09510	P39745
Q9XUF2	P39745
Q19203	P39745
EBI-311836	P39745
O18687	P39745
P91249	P39745
Q86G90	P39745
Q20772	P39745
P39745	O17109
Q21229	P39745
Q21648	P39745
O02289	P39745
Q21734	P39745
Q21829	P39745
P91820	P39745
Q22836	P39745
P91829	P39745
H2KZI3	P39745
G5ED84	P39745
EBI-322126	P39745
Q9N3Y1	P39745
Q9XXJ0	P39745
Q22886	G5ECN8
G5EF34	G5ECN8
P19826	P39745
Q19969	Q09565
Q09983	G5ECN8
O01482	G5ECN8
Q19989	G5ECN8
Q21746	G5ECN8
G5EGG0	G5ECN8
P91503	G5ECN8
Q18937	Q93716
O18302	G5ECN8
O02482	G5ECN8
Q18946	Q93716
P54412	Q93716
Q93716	Q93716
Q93716	P91306
G5ED84	Q93716
Q22544	Q20375
Q9N3Y1	Q93716
Q21648	EBI-322193
O45603	EBI-322193
Q9U3F4	EBI-322193
Q9U1X3	EBI-322193
Q9N5D6	P43508
O62444	G5EBK5
P34766	P34430
Q8MXK0	Q19496
A0A0K3AV08	Q8MXK0
P34766	O16254
Q9GZD0	O45521
Q03563	O45521
Q17490	O45521
EBI-322394	O45521
H2KZ24	O45521
Q18000	O45521
O61766	O45521
Q93345	O45521
Q8I4M5	O45521
Q18946	O45521
Q86ME1	O45521
Q19436	O45521
Q9U3I4	O45521
Q19554	O45521
O18672	O45521
P09446	O45521
Q19964	O45521
O01301	O45521
Q20198	O45521
O45521	O45521
P53588	O45521
Q9TZ93	O45521
Q9N5S5	O45521
P34682	O45521
O45603	O45521
P91349	O45521
Q93831	O45521
O18051	O45521
Q9XUS3	O45521
Q9TZI2	O45521
Q9TZH9	O45521
Q22551	O45521
EBI-322512	O45521
O45799	O45521
Q9U348	O45521
EBI-322517	O45521
EBI-322529	O45521
O45946	O45521
O45521	Q9N582
EBI-322534	O45521
EBI-322555	O45521
G5ED21	O45521
P34611	O45521
Q9U1X3	O45521
Q9N2Z7	O45521
P34664	O45521
Q9XVS2	D0VWM8
D0VWM8	D0VWM8
O17567	Q10453
Q19275	Q09989
G5EGN6	Q09989
Q9N4H7	O62246
Q9U284	G5EFD7
G5ED84	G5EFD7
P46822	G5EFD7
Q17746	Q5WRT0
Q18953	Q5WRT0
Q19088	Q5WRT0
Q20369	Q5WRT0
G5EGG0	Q5WRT0
Q9N5N7	Q5WRT0
O76449	Q5WRT0
P34609	Q5WRT0
Q9N582	Q5WRT0
P34766	Q20483
P46769	Q20483
Q22947	Q20483
EBI-322679	Q20483
Q20483	P46975
G5ED84	Q10454
Q10902	Q9XTS1
Q8WQF7	Q9XTS1
Q9XW88	Q9XTS1
P34258	Q9Y048
Q10929	Q9Y048
P90731	Q9Y048
Q17746	Q9Y048
O44949	Q9Y048
Q09501	Q9Y048
Q18603	Q9Y048
Q22936	Q9Y048
P10567	Q9Y048
Q19286	Q9Y048
O44189	Q9Y048
O17071	Q9Y048
H2L031	Q9Y048
G5EFZ1	Q9Y048
Q20398	Q9Y048
W6SB91	Q9Y048
Q21036	Q9Y048
O62265	Q9Y048
Q93831	Q9Y048
Q21067	Q9Y048
P17330	Q9Y048
G5ED07	Q9Y048
Q23158	Q9Y048
P91503	Q9Y048
P34552	Q9Y048
Q86DC6	Q9Y048
Q9U289	Q9Y048
Q95XR4	Q9Y048
Q9XUK2	Q9Y048
EBI-312040	Q9Y048
O76463	Q9Y048
Q09487	Q09397
P34766	Q09543
Q9U1S2	Q9Y048
O01918	Q20577
EBI-317634	Q20577
Q20577	O76840
Q21229	Q20577
Q22631	Q20577
Q23015	Q20577
P34504	Q20577
EBI-322851	Q20577
Q9NAC0	Q20577
G5EF87	Q20577
EBI-322859	Q20577
Q20660	Q20660
Q9XVL1	G5EGB9
Q19861	Q20678
P91151	Q20678
G5ED84	Q20660
Q18577	Q9XTC6
A0A0S4XR43	Q20678
O44741	Q20678
Q23012	Q9XTC6
O01802	Q9XTC6
P41829	Q9XTC6
G5EDZ2	O17218
Q18688	O17218
G5EDD1	Q9XTC6
Q18529	Q9TYT3
P34766	Q20719
O02158	O17218
Q21557	Q10665
Q9XWQ1	Q20737
Q21307	Q9TYT3
P34766	P34441
P34329	P34441
G5EE25	P34441
P34441	Q20684
Q95ZT1	P34441
Q19189	P34441
Q9XXI9	P34441
G5EFG9	P34441
P34517	P34441
Q18776	Q20759
Q19775	Q20778
O44656	O44732
Q94178	P53806
Q18034	P53806
Q0G819	P53806
H2L010	P53806
O45532	P53806
Q20382	P53806
G5ECU1	Q93794
EBI-311836	Q93794
Q09587	Q93794
Q21701	Q93794
Q8I4D6	Q93794
O18672	O45577
O17670	O17894
O62236	Q9XUY5
H2KZI3	O45577
Q21126	O45577
EBI-314141	O45577
O01839	Q8MQ20
Q9TW67	H2L069
Q95ZS6	O45115
Q9NEN6	Q8MQ20
H2KZK4	Q8MQ20
Q21444	Q8MQ20
Q9XW88	O01840
G5EDZ2	P48154
P09446	O44739
Q10902	O44739
Q9N2W5	O44739
Q9XWX7	O44739
Q22123	O44739
Q21648	O44740
Q94361	O44740
P34808	O44740
O02053	O44740
O45313	P34885
O45835	P34885
P52275	P34475
P51404	P34475
P34766	P34475
Q18594	P34475
O45303	P34475
P34369	P34475
Q19207	P34475
Q95ZT1	P34475
P52872	P34475
G5EC40	P34475
Q18241	Q20965
P02567	P34475
P48156	O44175
P34429	O44175
Q95Y89	O44175
P91249	Q9XVL8
Q21878	O62271
Q20027	Q21006
Q23319	Q21006
Q9XX38	Q21006
P48156	Q21018
P52874	Q03563
Q8MPQ0	P52874
Q23661	P91353
P34286	P52874
Q86NE4	P52874
P34766	Q21029
P53013	Q21029
Q18406	Q21029
Q9XXK1	Q21029
Q09383	Q21029
O17835	P34480
P90783	O01901
O44741	O01901
Q9XVJ2	P34480
O61880	O01901
Q9U3B7	O01901
Q9XVK6	O01901
O18195	O01901
Q18955	Q9GT24
P34766	Q9GT24
G5ECG0	O01901
Q9XXK1	Q9GT24
P50880	Q9GT24
Q22847	Q9GT24
O44847	Q21038
G5EEA8	Q9GT24
Q9U302	Q9GT24
P35129	G5EGT6
Q21648	Q93838
P50880	G5EGT6
O16511	Q8ITY3
G5EF34	Q8ITY3
Q17400	Q8ITY3
O16500	Q8ITY3
P34330	Q8ITY3
O01482	Q8ITY3
Q19014	Q8ITY3
P34766	Q8ITY3
O44820	Q8ITY3
Q9TXI4	Q8ITY3
P37165	Q8ITY3
Q20778	Q8ITY3
Q8ITY3	Q95ZT1
P47991	Q8ITY3
Q09417	Q8ITY3
O01590	Q8ITY3
Q22716	Q8ITY3
Q9TZ23	Q8ITY3
Q21997	Q8ITY3
Q9N4I4	Q8ITY3
Q9U1T5	Q8ITY3
Q9N4Z2	Q8ITY3
Q9XU10	G5EFG5
Q09417	P37165
O18282	Q8ITY3
Q21993	Q9N5M2
P55853	Q9N5M2
P34766	Q9N5M2
O45904	Q9N5M2
G5EC44	G5EFI9
Q27873	Q9Y1J3
Q21648	Q9U3C8
P25807	Q21094
H2KZ24	Q21094
Q9N2Z7	Q9Y1J3
O01456	O17917
Q17436	O17917
Q22631	Q21094
Q09491	O17917
Q9XVD1	O17917
O44131	O17917
Q10651	O17917
O61771	O17917
O17824	O17917
Q9XVQ9	O17917
O17917	O62136
Q20448	O17917
Q20332	O17917
Q20223	O17917
Q20727	O17917
Q10124	O17917
Q20623	O17917
Q23670	O17917
O16946	O17917
Q27505	O17917
Q21970	O17917
Q21944	O17917
G5EGM4	O17917
Q966G8	O17917
Q86GV3	O17917
O16850	O17917
O61907	O17917
O76640	O17917
Q22168	O17917
Q9N4W8	O17917
Q9U2H4	O17917
Q9XWM2	O17917
P47209	Q9U3C6
G5ECQ8	O17917
Q9N3V3	O17917
EBI-324107	O17915
Q9N362	Q9U3C6
G5EBU5	Q9U3C6
P46769	O17915
P41996	O17915
Q17458	O17915
Q93346	O17915
O76579	O17915
P06125	O17915
H2KZH5	O17915
P51403	O17915
Q9UAQ6	O17915
Q19293	O17915
Q18983	O17915
O17915	Q93410
O18688	O17915
O17244	O17915
Q20206	O17915
Q9TW67	O17915
P10983	O17915
Q86G90	O17915
P27798	O17915
G5EGB3	O17915
G5ED84	O17915
Q22747	O17915
Q18409	Q09584
Q9N4I4	O17915
Q21234	Q21234
G5ED84	Q09584
G5EGG0	Q09584
Q22387	Q9GYN3
Q93379	O17933
Q19895	Q09406
Q18688	O17927
P18835	O17933
Q9BKS0	O17933
Q9NES7	O17933
Q9TYS3	O17927
Q93654	P34512
Q18529	P34514
Q05036	P34514
P34334	P34514
P34766	P34514
P37806	P34514
Q20052	P34514
P50880	P34514
P17329	P34514
P34766	Q9TXJ0
O76665	G5EDL3
P34766	G5EDL3
G5EGG4	G5EDL3
Q18696	G5EDL3
Q21747	G5EDL3
O45335	G5EDL3
P41886	G5EDL3
Q22053	G5EDL3
G5ED84	G5EDL3
G5EDE7	G5EDL3
P34766	Q21266
P54412	Q21266
O02103	Q965J0
Q8MNT0	Q965J0
EBI-324450	Q21307
Q93321	Q21307
Q9TYT3	Q21307
G5ED84	Q21307
P91249	Q21307
O17915	O01583
Q09230	G5EDU7
H2KYH8	G5EDU7
Q19774	G5EDU7
G5EDU7	P91276
Q19969	G5EDU7
P41932	G5EDU7
O45686	G5EDU7
Q22190	G5EDU7
EBI-322529	G5EDU7
P91820	G5EDU7
G5EEI4	G5EDU7
Q18529	Q21319
O44400	Q21319
Q9U1S2	Q21319
Q21648	Q21319
Q20798	Q21319
O16463	Q21319
O76449	Q21319
O44400	Q21318
Q94188	Q21318
Q21648	Q21318
Q9XUS5	Q9XUS5
Q95QZ9	Q21318
G5EF34	Q9XUS9
O62132	Q9XUS9
EBI-324551	Q9XUS9
Q9NES7	Q9XUS3
P48156	Q9XUS3
Q9XVF7	Q9XUS3
P52275	Q9XUS3
EBI-324570	Q9XUS3
P42170	Q94261
O45923	Q9XUS3
Q20676	Q94261
Q9GRZ9	Q94261
Q9XWK3	Q94261
Q22544	Q21355
P90781	Q21353
P47209	Q21353
Q21361	Q9XW93
P92004	Q21361
P28548	Q21361
O16316	Q21372
G5EC36	G5EET5
Q20130	G5EET5
Q9N4A9	Q21372
Q18008	G5ECP4
Q93351	Q21372
EBI-324678	G5EGG0
P34766	G5ECP4
Q9XW88	G5ECP4
O45134	G5EGG0
G5EDW7	G5EGG0
Q17695	G5EGG0
Q18043	G5EGG0
Q17732	G5EGG0
G5ECD7	G5EGG0
Q17865	G5EGG0
O01804	G5EGG0
Q18937	G5EGG0
Q18241	G5EGG0
P37806	G5EGG0
O02237	G5EGG0
Q95ZV8	G5EGG0
O17805	G5EGG0
P34397	G5EGG0
A0A1E1GUV3	G5EGG0
O01530	G5EGG0
Q19749	G5EGG0
P09446	G5EGG0
Q9XV50	G5EGG0
P53013	G5EGG0
O62220	G5EGG0
P34420	G5EGG0
P34690	G5EGG0
Q9N5S7	G5EGG0
O44821	G5EGG0
O01802	G5EGG0
Q03601	G5EGG0
Q95ZT1	G5EGG0
O44517	G5EGG0
G5EGG0	P34460
P98080	G5EGG0
O01900	G5EGG0
H2L0D2	G5EGG0
G5EGG0	G5EGG0
Q94272	G5EGG0
O17954	G5EGG0
Q21614	G5EGG0
Q21655	G5EGG0
EBI-324800	G5EGG0
Q22035	G5EGG0
Q22206	G5EGG0
Q22237	G5EGG0
P45972	G5EGG0
P45962	G5EGG0
P91820	G5EGG0
Q94300	G5EGG0
O62374	G5EGG0
O18134	G5EGG0
Q22703	G5EGG0
Q23186	G5EGG0
P91917	G5EGG0
Q8I136	G5EGG0
Q9XWS4	G5EGG0
Q966C6	G5EGG0
Q9XWN1	G5EGG0
Q9XW30	G5EGG0
Q9U252	G5EGG0
G5EDC2	G5EGG0
Q9N3V3	G5EGG0
O18239	G5EGG0
Q9U1W1	G5EGG0
Q95XN0	G5EGG0
Q23393	G5EGG0
Q95ZI9	G5EGG0
P34643	G5EGG0
Q23604	G5EGG0
G5EGG0	Q23672
P34655	G5EGG0
G5EGP2	O45666
Q65CM0	O45666
Q86PJ4	O45666
Q9TYT0	O45666
Q9XXK5	O45666
Q9TZ84	O45666
Q9GTD4	O45666
Q09587	O45666
O45666	O45666
O18141	O45666
Q22032	O45666
H2KYJ8	O45666
Q9N4Q7	O45666
Q9U1R0	O45666
Q9NAJ3	O45666
Q9N3U2	O17234
O45987	O45666
O44577	O45666
Q9XUQ4	O45686
Q9XVP7	Q9XU12
G5EGS3	Q9XU12
Q20136	Q9XU12
P92004	Q9XU12
Q965X6	Q9XU12
G5EFL5	Q9XU12
O17286	Q9XU12
Q93213	P34524
Q8I4J6	G5EEI9
O01902	Q23012
Q17459	P91401
EBI-325201	P52713
Q9BKU2	Q9N5G8
P91401	P91401
EBI-325222	P91401
O01482	P91401
Q9NLD1	P91400
Q09407	P91400
Q19833	P91400
P18831	P91400
P43509	P91400
Q9GRZ0	P91400
P34383	Q21453
O02225	O45691
Q09417	O45691
P30632	Q95018
O45105	Q21453
O76615	Q21453
Q19162	Q19019
O17626	Q19019
P34766	Q19019
O01802	Q19019
Q9TXH9	Q19019
Q95ZT1	Q19019
G5EBK4	Q19019
EBI-325305	Q19019
P18948	Q19019
Q9NF11	Q19019
Q9XU67	Q19019
O45904	Q19019
Q17757	P46873
Q9XVT1	P46873
Q09490	Q8MQ04
O01964	Q8MQ04
O17731	P46873
O44624	Q8MQ04
P14792	Q8MQ04
O45607	Q8MQ04
EBI-325388	Q8MQ04
Q18070	Q95Y97
O45521	Q95Y97
O61799	Q95Y97
Q19537	Q95Y97
Q17490	Q10658
P34574	Q95Y97
Q9U1X7	Q95Y97
Q21752	Q9U3A4
O45379	Q10658
Q10902	Q9XUC9
Q20676	Q21554
P34450	Q21554
Q21934	Q21554
P34540	Q21592
G5EBU5	Q21592
P53489	Q21592
Q2XMY4	P34496
Q17746	P34496
Q09587	P34496
Q22847	P34496
Q9UAT1	O16364
Q18107	O16364
Q95YE2	O16364
O01532	O16364
P34397	O16364
EBI-325526	O16364
Q20334	O16364
O01530	O16364
P53013	O16364
Q21746	O16364
Q9XVL8	O16364
O62305	O16364
Q22552	O16364
Q9XUN9	O16364
EBI-325559	O16364
EBI-325572	O16364
Q9NES7	O16364
Q9N4V2	O16364
P41829	G5EDF7
O16364	Q9GYF1
P34766	G5EDF7
Q95008	G5EDF7
O45323	G5EDF7
P46562	G5EDF7
Q9U307	G5EDF7
Q9XTQ7	G5EDF7
P91493	G5EDF7
P34604	G5EDF7
Q9U9K0	Q21758
B1V8A0	Q21758
EBI-322529	Q21763
EBI-325628	Q21758
Q21746	Q21763
H2KYH8	G5EE02
G5EGK8	G5EE02
P27604	G5EE02
Q9XUQ4	G5EE02
EBI-312040	G5EE02
P34574	G5EE02
Q23158	G5EE02
O17839	O17981
Q8MXT7	G5EE02
O18672	O17981
Q9XWE1	O17981
P34552	O17981
Q9BI71	O17981
Q18529	O17982
Q8T3G2	O17982
H2KYV3	O17982
Q9GYT4	O17982
Q19131	O17982
Q19969	O17982
Q9N3Y1	O17982
O17982	O17982
P91820	O17982
O17982	Q23451
P34604	O17982
Q20621	Q09607
Q9N3Y1	Q09607
Q17964	P30625
G5EEX1	P30625
H2KYV3	P30625
O44956	P30625
Q17334	P30625
P40614	P30625
Q20177	P30625
Q23187	P30625
Q21541	P30625
G5EE32	P30625
O76725	P30625
Q95XK1	P30625
Q95XK2	P30625
Q94407	P30625
Q9GRZ0	P30625
Q9U1U3	P30625
P21137	P30625
Q93203	Q09387
Q9U283	Q09387
Q20310	P30642
Q9N5N7	P30642
Q21229	P30642
G5EGG0	P30642
O45734	P30642
Q9BKS4	P30642
G5EFL5	P30642
EBI-311967	P30642
P30642	Q23664
O16511	O44606
Q21832	P49029
P41942	O44606
Q17732	O44606
O16500	O44606
Q09450	O44606
Q18529	O44606
Q17865	O44606
Q09975	O44606
Q09497	O44606
Q19823	O44606
Q19275	O44606
O01532	O44606
P91307	O44606
P53013	O44606
Q9UAV5	O44606
O01802	O44606
Q20621	O44606
O44821	O44606
Q20712	O44606
P49405	O44606
Q20742	O44606
Q20956	O44606
O17970	O44606
P18948	O44606
H2L045	O44606
O44606	O44606
Q21633	O44606
Q21746	O44606
G5EG86	O44606
G5EGB7	O44606
P49041	O44606
G5ED84	O44606
G5EEK3	O44606
Q22387	O44606
O45865	O44606
Q9NES7	O44606
O44606	O45904
O62415	O44606
O62486	O44606
G5EC44	O44606
Q9XWN6	O44606
P30632	O44606
Q9N2Z7	O44606
Q9N4I4	O44606
P34643	O44606
Q23595	O44606
G5ED84	O44608
G5EC87	O44608
Q21882	Q21882
P91505	P10299
P53013	P34546
O01802	P34546
Q27874	P34546
Q95Y90	P34546
G5EDG6	P34546
O17783	Q21930
Q21924	Q22387
O01482	Q21930
Q19826	O16948
O02056	O16948
P40614	O16948
Q21746	O16948
Q19965	O16948
P17330	O16948
Q17490	P45897
O16612	P45897
P34766	Q21945
Q18164	P45897
O45244	P45897
Q17732	P45897
Q18529	P45897
Q18183	P45897
P45897	Q18688
P91179	P45897
Q18859	P45897
P51403	P45897
P08124	P45897
G5EFC1	P45897
G5EFF2	P45897
G5ED07	P45897
Q19813	P45897
