interactor_A	interactor_B
Q710E8	Q9C758
Q710E8	B7U179
Q9C758	B7U179
Q710E8	Q9C758
Q710E8	Q9M1S9
Q710E8	B7U179
Q710E8	Q6E7H0
Q9SE33	Q9SUR9
Q84L31	P55034
P55034	Q84L32
Q84L30	P55034
Q9SII8	P55034
O48726	Q9SII8
O48726	Q9SII8
O48726	Q9SII8
O48726	Q9SII8
O48726	Q9SII8
EBI-7712185	P55034
O48726	EBI-7712185
P55034	Q9SII8
Q84L32	P55034
P55034	Q84L32
Q43309	Q43309
Q43309	Q9SAR0
Q9SAR0	Q9SAR0
Q9T065	Q43309
Q9T065	Q9T065
Q9STR4	Q43309
Q43309	Q9STR4
Q9STR4	Q9STR4
Q06429	Q06429
Q9SAR0	Q06429
Q9SAR0	Q9SAR0
Q43309	Q9SAR0
Q43309	Q43309
Q9SAR0	Q9SAR0
Q9T065	Q43309
Q9T065	Q9T065
Q9STR4	Q9STR4
Q43309	Q9STR4
Q9STR4	Q43309
Q42510	Q42510
Q42510	Q42510
Q42510	Q42510
Q42510	Q42510
Q42510	Q42510
P27323	Q9LDC0
Q9SCY3	Q9ZR03
Q9SCY3	Q9ZR03
Q9SCY3	Q9ZR03
P49597	Q06402
P49597	Q9SAR0
Q38898	Q38849
Q38849	Q38898
Q38849	Q38849
Q38898	Q38898
Q39128	Q38849
Q38849	Q38898
Q39128	Q39128
Q39128	Q38898
Q9S814	P49333
Q9S814	P49333
P49333	F4ITL6
Q9S814	Q9LJ68
Q9LJ74	Q9S814
Q9S814	Q9LJ68
Q9LJ74	Q9S814
Q9S814	Q9LJ68
Q9S814	Q9LJ68
Q9C6B3	Q9C6B3
Q9C6B3	Q9C6B3
Q9LVI4	Q9LVI4
Q9SCL7	Q9ZST4
Q9ZST4	Q9SCL7
Q9ZST4	Q9SCL7
Q9ZST4	Q94A40
Q9SV20	Q9ZST4
Q0WW26	Q9ZST4
Q9CAJ0	Q9FGM1
Q8S8E3	Q9CAJ0
Q9CAJ0	Q9FLB1
Q9CAJ0	Q8S8E3
Q9FGM1	Q9CAJ0
Q9CAJ0	Q9FLB1
Q9CAJ0	O80920
O49686	Q9CAJ0
Q9CAJ0	Q9FLB1
Q9CAJ0	Q9FLB1
P43254	Q9LJD7
P43255	Q9LJD7
Q9LJD7	Q8W575
Q8L5U0	Q9LJD7
Q9M0V3	Q8LGH4
Q6NQ88	Q8LGH4
Q9M0V3	Q6NQ88
Q9M0V3	Q9M086
Q9M0V3	Q9M086
Q9M0V3	Q9M086
Q9M086	Q9M0V3
Q9M086	Q8LGH4
Q9LJD7	P48732
Q9LJD7	Q9M0V3
Q9LJD7	P43254
Q9M0V3	Q9M086
Q9M086	Q8LGH4
Q9M0V3	Q9M086
Q7X6P3	Q9SJX7
Q8GXN9	P28148
Q8S4Q6	Q8S4Q6
A8MR65	Q8S4Q6
A8MR65	A8MR65
O48538	Q940H6
O48538	Q940H6
O48538	Q940H6
O48538	Q940H6
Q949S9	Q9FMF9
Q949S9	O22826
Q949S9	Q9SSD2
Q949S9	Q38882
Q949S9	P42697
Q949S9	Q940J8
Q949S9	Q9LT39
Q949S9	Q9FNX5
Q949S9	O22785
Q949S9	Q9LNV5
Q949S9	Q9LNC5
Q949S9	Q9C5G2
Q949S9	O80653
Q949S9	Q9ZVJ8
Q949S9	Q8GTX9
Q949S9	Q8VY00
Q949S9	Q94BR4
Q949S9	A4FVN8
Q949S9	Q9LKU3
Q949S9	Q9SYP1
Q949S9	Q42384
Q949S9	Q9LS97
Q949S9	P92948
Q94BR4	P92948
Q6XL73	Q9LU77
Q9ZPX9	Q9SVG9
Q9SVG9	Q9ZPX9
Q9ZPX9	Q9SVG9
Q9ZPX9	Q9SVG9
Q9C5Z6	P48349
Q9C5Z6	P48349
Q9C5Z6	P48349
Q9C5Z6	P48349
Q84JK2	Q9SXZ2
Q9S7R5	Q84JK2
Q9S7R5	Q7PCC6
Q7PCC6	Q9SXZ2
Q38998	Q38998
Q38998	Q38998
Q38998	Q38998
Q38998	Q38998
Q38998	Q38998
Q9SLH3	Q9MAA7
Q9MAA7	Q9LQT8
Q8H1E4	O22286
Q8H1E4	Q8L765
Q9LM15	O22286
Q9LM15	Q8L765
Q8H1E4	Q8L765
Q9LM15	Q8L765
Q8H1E4	Q8L765
Q8H1E4	O22286
Q8H1E4	Q8L765
Q8H1E4	Q9M8J9
Q8H1E4	Q1EBV6
Q8H1E4	A1L4W5
Q8H1E4	Q9SRV1
O65665	Q8L765
Q9SVQ0	Q8L765
Q8H1E4	Q8L765
Q8H1E4	Q8H1E4
Q9FE22	Q39079
Q39079	Q9FE22
Q9FE22	Q39079
Q05085	Q93VD3
Q93VD3	Q05085
Q05085	Q93VD3
Q682V0	Q9LL84
Q9LL84	Q682V0
Q9LQK7	Q9CAF5
Q9LQK7	Q9CAF5
Q8L6Y4	P93831
Q9ZNT9	O65312
Q8L6Y4	Q9ZSM8
Q9ZSM8	Q8W5B1
Q9ZSM8	Q9ZNT9
P93831	Q8L6Y4
P93831	Q8W5B1
Q9ZNT9	P93831
Q9LT47	O65312
Q9LT47	P93831
Q9LT47	Q9ZSM8
P93831	Q8L6Y4
Q8L6Y4	P93831
O24646	Q9SYM2
Q9SYM2	Q8W191
Q9SYM2	O24646
Q9SYM2	O24646
P43254	Q9SYM2
Q9SYM2	P43254
Q9LQZ7	O24646
O24646	Q9LQZ7
P43254	Q9LQZ7
Q9LQZ7	P43254
P43254	Q9SK53
P43254	Q9SK53
Q9SK53	P43254
Q8RY71	Q9SUP6
Q8RY71	Q9SUP6
Q9SUP6	Q8RY71
Q9SUP6	Q8RY71
Q9SUP6	Q8RY71
Q8RY71	Q9SUP6
O04197	Q9LVI4
O04197	Q9LVI4
Q39204	Q9LVI4
Q39204	Q9LVI4
Q39204	Q9LVI4
Q39204	EBI-1792491
EBI-1792486	Q39204
O04197	Q9LMA8
O04197	Q9LVI4
O04197	Q8W4J8
Q8W4J8	O04197
O04197	Q9LMA8
Q9LVI4	O04197
Q39204	Q9LMA8
Q39204	Q8W4J8
O04197	Q8W4J8
Q9LMA8	O04197
Q8W4J8	O04197
O04197	Q9LMA8
O04197	Q8W4J8
O04197	Q9S7M2
Q84TE6	Q84TE6
Q9C8W9	Q9SL41
Q9C8W9	O65508
Q9FH59	Q9C8W9
Q9C8W9	Q9FWX2
Q9C8W9	F4HYV5
Q9LVA1	Q9C8W9
Q9C8W9	Q9C8W9
Q9LVA1	Q9LVA1
Q501B2	EBI-1793589
Q84LG2	EBI-1793589
EBI-1793593	Q84LG2
Q84LG2	EBI-1793591
Q84LG2	EBI-1793595
EBI-1793589	Q501B2
EBI-1793589	Q501B2
EBI-1793589	P42774
EBI-1793589	P42774
EBI-1793589	Q501B2
P42775	EBI-1793589
EBI-1793589	P42775
EBI-1793589	Q501B2
EBI-1793589	Q501B2
EBI-1793589	P42776
EBI-1793589	P42776
EBI-1793589	Q84LG2
EBI-1793589	Q501B2
EBI-1793589	Q84LG2
EBI-1793589	Q84LG2
EBI-1793589	P42774
EBI-1793589	Q84LG2
EBI-1793589	Q84LG2
EBI-1793589	P42775
EBI-1793589	Q84LG2
EBI-1793589	P42776
Q84LG2	Q84LG2
Q84LG2	Q501B2
P42774	Q84LG2
P42775	Q84LG2
P42776	Q84LG2
Q501B2	Q501B2
Q501B2	P42774
Q501B2	P42776
Q501B2	P42775
Q9LDI3	O82628
Q9LDI3	Q9SDS7
Q9LDI3	P11574
Q9LDI3	Q8W4E2
Q9LDI3	Q39258
Q9LDI3	Q9SZN1
Q9LDI3	O23654
P11574	Q9LDI3
Q9SZN1	Q9LDI3
Q9M035	Q8GWQ7
Q9M035	Q8GWQ7
Q8GWQ7	Q9M035
EBI-1806166	Q9FRL5
EBI-1806195	Q9FRL5
Q9FRL5	EBI-1806198
EBI-1806204	Q9FRL5
EBI-1806195	Q9FRL5
O64722	Q9SB61
O64722	Q9FIW9
Q9FKP8	O64722
O64722	Q9SEZ1
Q9FRL5	O64722
Q9SB61	O64722
Q9SB61	Q9SB61
Q9SB61	Q9FIW9
Q9ZPW7	Q9SB61
Q9SB61	Q9FKP8
Q9SB61	Q9SVL0
Q9SEZ1	Q9SB61
Q9SB61	Q9LXG0
Q9M9S0	Q9SB61
Q9FRL5	Q9SB61
Q9LHF0	Q9SB61
Q9FIW9	O64722
Q9FIW9	Q9SB61
Q9FIW9	Q9FIW9
Q9FIW9	Q9ZPW7
Q9FIW9	Q9FKP8
Q9SVL0	Q9FIW9
Q9FIW9	Q9SEZ1
Q9FIW9	Q9LXG0
Q9M9S0	Q9FIW9
Q9FIW9	Q9FRL5
Q9LHF0	Q9FIW9
Q9SB61	Q9ZPW7
Q9ZPW7	Q9FIW9
Q9FKP8	Q9ZPW7
Q9SEZ1	Q9ZPW7
Q9ZPW7	Q9M9S0
Q9FKP8	O64722
Q9SB61	Q9FKP8
Q9FKP8	Q9FIW9
Q9FKP8	Q9ZPW7
Q9FKP8	Q9FKP8
Q9FMY7	Q9FKP8
Q9FKP8	Q9SVL0
Q9SEZ1	Q9FKP8
Q9FKP8	Q9LXG0
Q9M9S0	Q9FKP8
Q9FKP8	Q9FRL5
Q9FKP8	Q9LHF0
Q9FMY7	Q9FIW9
Q9FKP8	Q9FMY7
Q9FMY7	Q9SEZ1
Q9SB61	Q9SVL0
Q9FIW9	Q9SVL0
Q9SVL0	Q9FKP8
Q9SVL0	Q9M9S0
Q9SB61	Q9SEZ1
O64722	Q9SEZ1
Q9SEZ1	Q9FIW9
Q9ZPW7	Q9SEZ1
Q9FKP8	Q9SEZ1
Q9FKJ9	Q9SEZ1
Q9SEZ1	Q9FMY7
Q9SEZ1	Q9SVL0
Q9SEZ1	Q9SEZ1
Q9LXG0	Q9SEZ1
Q9M9S0	Q9SEZ1
Q9SEZ1	Q9LQW3
Q9SEZ1	Q9FRL5
Q9SEZ1	Q9LHF0
Q9SB61	Q9LXG0
Q9SB61	Q9LXG0
Q9FIW9	Q9LXG0
Q9FKP8	Q9LXG0
Q9SVL0	Q9LXG0
Q9SEZ1	Q9LXG0
Q9LXG0	Q9LXG0
Q9LXG0	Q9M9S0
Q9LXG0	Q9FRL5
Q9SVL0	Q9SEZ1
Q9SB61	Q9M9S0
O64722	Q9M9S0
Q9M9S0	Q9FIW9
Q9M9S0	Q9ZPW7
Q9M9S0	Q9FKP8
Q9M9S0	Q9SVL0
Q9M9S0	Q9SEZ1
Q9M9S0	Q9LXG0
Q9M9S0	Q9M9S0
Q9FRL5	Q9M9S0
Q9SEZ1	Q9LQW3
Q9LQW3	Q9FKP8
Q9FRL5	O64722
Q9SB61	Q9FRL5
Q9FIW9	Q9FRL5
Q9FKP8	Q9FRL5
Q9SVL0	Q9FRL5
Q9FRL5	Q9SEZ1
Q9LXG0	Q9FRL5
Q9M9S0	Q9FRL5
Q9FRL5	Q9FRL5
Q9SB61	Q9LHF0
Q9FIW9	Q9LHF0
Q9ZPW7	Q9LHF0
Q9LHF0	Q9FKP8
Q9LHF0	Q9SVL0
Q9LHF0	Q9SEZ1
Q9LXG0	Q9LHF0
Q9LHF0	Q9M9S0
Q9LHF0	Q9FRL5
Q38885	Q38885
Q38885	O23342
Q8LBP4	Q38885
Q8LBP4	Q8LBP4
Q8LBP4	Q38885
O23342	Q8LBP4
P83755	P83755
Q8LBP4	P83755
Q8LBP4	P56761
P56778	Q8LBP4
P56766	Q8LBP4
Q8LBP4	P56760
Q38885	O23342
Q38885	O23342
Q8LBP4	Q38885
Q38885	Q8LBP4
Q38885	Q8LBP4
Q38885	Q8LBP4
Q8LBP4	Q38885
Q38885	Q8LBP4
O22265	O22265
P37107	O22265
O22265	O22265
P37107	O22265
Q8H1F2	P18064
O22265	O22265
O22265	O22265
O22265	P37107
B9DGA1	P18064
P18064	Q9FVT5
Q94AH1	P18064
P18064	Q945Q2
Q56YB8	P18064
P18064	Q94BV6
P18064	Q84N34
Q9ZNV8	Q9C5U2
Q9C5U2	Q9SAZ5
Q9C5U2	P41568
Q9C5U2	Q9C598
Q9C5U2	Q8VZI9
Q9C5U2	Q8L3W1
O04017	Q9C5U2
Q9SIV2	Q9C5U2
Q9C5U2	P42697
Q9C6S1	Q9C5U2
Q96242	Q9C5U2
Q9C5U2	Q8H115
Q9C5U2	Q9LDK9
Q9C671	Q9C5U2
Q9FMJ0	Q9C5U2
Q9C5U2	Q9SS74
Q9C5U2	Q8W468
Q9FVX1	Q9C5U2
Q9C5U2	O65669
Q9C5U2	Q8L9S7
Q9C5U2	Q9FHX8
Q8RY18	Q9C5U1
Q9C5U0	Q9ZNV8
Q9C5U0	O80452
Q93Z08	Q9C5U0
Q9C5U0	Q9SAJ6
Q9FX54	Q9C5U0
Q9C5U0	Q42510
Q9C5U0	Q9SJE9
Q9C5U0	Q6NNI3
Q9C5U0	Q9C6R8
Q9C5U0	O80837
Q9C5U0	Q94BQ3
O82262	Q9C5U0
Q8L9T7	O82798
Q8L9T7	Q940D0
Q8L9T7	Q3EBD3
Q9SAZ5	Q9ZWS9
Q9ZNV8	Q9ZWS9
Q9ZWS9	Q9ZNV9
Q9ZWS9	Q9FI71
Q9ZWS9	Q2HIK4
Q9ZWS9	Q9FN38
O82798	Q9SVY1
Q9LHJ9	O82798
Q9SAZ5	Q9SB04
Q9ZNV8	Q9SB04
Q9SB04	Q9SU67
Q9LSQ6	Q9SB04
Q9SB04	O04630
Q94AW8	Q9SB04
Q9SB04	Q9FHG2
Q9SB04	Q42262
Q9SZD4	Q9SB04
Q9SB04	O04350
P92994	Q9SB04
Q94A38	Q9SB04
Q9CA42	Q9SB04
Q9SB04	Q8GWI7
Q9SB04	Q9C5A5
Q8L557	Q9SB04
Q3E9B4	Q9SB04
Q8RWK8	Q9SB04
Q8GYV0	Q9SB04
Q9SSW0	Q9ZWS6
Q6IDA6	Q9ZWS6
Q9ZWS6	Q7Y214
Q9ZWS6	Q6NNI3
Q9SAZ5	Q9ZWS7
Q9ZWS7	Q9ZNV8
Q9ZWS7	Q39043
Q9FJK7	Q9ZWS7
Q9ZWS7	Q9CA42
Q9SAZ5	O80365
Q9ZNV9	O80365
O80366	Q9SAZ5
Q9ZNV8	O80366
Q9FQ08	O80366
Q9C5A5	O80366
Q9SVY1	Q9SHC2
Q9SHC2	Q9C5A5
Q9SAZ5	Q940D0
Q9MAI5	Q940D0
Q940D0	Q9ZNV8
Q9ZNV9	Q940D0
Q940D0	P19232
Q940D0	Q9SZH4
P29517	Q940D0
Q940D0	Q8W4P9
Q9ZWJ9	Q9SAZ5
Q9ZNV8	Q9ZWJ9
Q9ZNV9	Q9ZWJ9
Q9ZWJ9	Q9SDL7
Q9ZWJ9	Q9CAS6
P42645	Q9ZWJ9
O49397	Q9LNJ3
O49397	Q9FY56
Q9LYW2	O49397
Q9ZNV8	Q8L9Y3
Q8L9Y3	P59232
Q9FX81	Q8L9Y3
P19232	Q8L9Y3
Q6NLC8	Q8L9Y3
Q8L9Y3	Q9C8N5
Q8L9Y3	O24457
Q8L9Y3	P19036
Q39182	Q8L9Y3
Q8L9Y3	Q8RVL2
Q9LNT6	Q8L9Y3
Q0WP38	Q8L9Y3
Q8L9Y3	Q9FHP6
Q8L9Y3	A8MRZ8
Q8L9Y3	O82268
F4IG60	Q8L9Y3
Q9FMJ0	Q9C5U2
Q9C5U2	Q9FM19
Q9C5U2	Q9ASS6
Q9C5U2	P42697
Q9C5U2	P15459
Q9C5U2	Q9CAR7
Q9SCU5	Q9C5U0
Q9C5U0	O80452
Q8L8Z1	Q9C5U0
Q8L831	Q9ZWS7
Q7G8V2	Q9SSW0
Q9FM19	Q9C5U2
F4HTE0	Q9C5U2
Q9C5U2	Q9ASS6
Q9C5U2	Q9SZD4
P10795	Q9C5U2
Q9S7L9	Q9C5U2
P15459	Q9C5U2
Q8L5A7	Q9C5U2
Q9C5U2	Q9LYF6
Q9SCU5	Q9C5U0
Q9C5U0	P42798
Q94AK8	Q9C5U0
Q9C5U0	Q94KL5
Q96253	Q9C5U0
Q9C5U0	Q9S7J7
Q06611	Q9C5U0
Q9FKJ0	Q9C5U0
Q9C5U0	Q8L8Z1
Q9C5U0	Q9SN96
O04574	Q9C5U0
Q9SRL6	Q9C5U0
Q9CA42	Q9ZWS7
Q9C5U2	P36210
Q9C5U2	P49209
Q9C6S1	Q9C5U2
Q9C5U2	Q9CAR7
Q9C5U2	Q9SMN9
Q9C5U2	Q9C7V7
Q9C5U2	Q9SHU6
Q9C5U2	F4KG64
Q9SSW0	Q9ZWS7
Q9ZUP3	Q9ZWS7
Q9ZWS7	Q9C5A5
Q9SSW0	Q7G8V2
Q7G8V2	Q9C5A5
O22793	Q9C5U2
Q9C5U2	Q1H5E9
Q9SHG8	Q9C5U2
Q9ZWS7	Q9SAZ5
Q9ZNV9	Q9ZWS7
Q8L831	Q9ZWS7
Q7G8V2	Q9C5A5
Q7G8V2	Q9MAT3
P42697	Q9C5U2
Q9C5U0	Q93VG5
Q7G8V2	P04777
Q9C5A5	Q7G8V2
P36210	Q9C5U2
Q9SR67	Q9C5U2
Q9FJK3	Q4PSU4
Q4PSU4	Q9FJK3
Q9M7Q7	Q8H2D5
Q9ZW35	Q8H2D5
Q8H2D5	Q9ZW35
Q9M7Q7	Q8H2D5
O22446	Q9LZV6
Q8GWF1	O22446
Q9C5T4	Q9SAH7
Q9LZV6	O22446
EBI-1993240	Q9LZV6
Q8GWF1	EBI-1993240
Q9LZV6	O22446
O22446	Q8GWF1
O22446	Q9LZV6
Q9FHW2	Q7X9V2
Q7X9V2	Q8LGE3
Q8LGE3	Q9FHW2
Q9FHW2	Q8LGE3
Q9SJN0	Q9FY48
Q9FY48	Q9SJN0
Q9FT81	Q39028
Q9FT81	Q9FT81
Q9FT81	Q9FE25
Q39028	Q9CAD0
Q9XII1	Q9FIG9
Q9FIG9	Q9XII1
Q9XII1	Q9FIG9
Q9SYX2	Q9SYX2
O50055	Q9SYX2
Q9LJR3	Q9SYX2
Q94BM7	Q9SYX2
O50055	O50055
Q9SYX2	O50055
Q9LJR3	O50055
Q94BM7	O50055
Q9LJR3	Q9LJR3
O50055	Q9LJR3
Q9LJR3	Q9SYX2
Q94BM7	Q9LJR3
Q94BM7	Q94BM7
Q94BM7	Q9LJR3
O50055	Q94BM7
Q94BM7	Q9SYX2
Q9SYX2	Q9SYX2
Q9SYX2	Q9SYX2
Q9SYX2	O50055
Q9LJR3	Q9SYX2
Q94BM7	Q9SYX2
Q9SYX2	Q9SYX2
O50055	O50055
Q94BM7	Q94BM7
Q9LJR3	Q9LJR3
P43254	P43254
Q9SYX2	Q94BM7
Q9SYX2	P43254
Q9SYX2	O50055
Q9SYX2	Q9LJR3
Q9SYX2	Q9SYX2
Q9LJR3	Q9SYX2
Q9LJR3	Q94BM7
Q9LJR3	P43254
Q9LJR3	O50055
Q94BM7	Q9SYX2
Q94BM7	P43254
Q94BM7	O50055
Q94BM7	Q9LJR3
Q9SYX2	Q9LJR3
Q9SYX2	Q9SYX2
Q9SYX2	O50055
Q9SYX2	Q94BM7
Q9SYX2	P43254
Q9LJR3	Q9SYX2
Q9LJR3	Q94BM7
Q9LJR3	P43254
Q9LJR3	O50055
Q94BM7	O50055
Q94BM7	Q9LJR3
Q94BM7	P43254
Q94BM7	Q9SYX2
P43254	O50055
P43254	Q94BM7
P43254	Q9LJR3
P43254	Q9SYX2
P43254	Q9LJR3
P43254	Q9SYX2
P43254	O50055
P43254	Q94BM7
P43254	Q9SYX2
P43254	Q94BM7
P43254	Q9LJR3
P43254	O50055
O50055	P43254
O50055	Q9SYX2
O50055	Q9LJR3
O50055	Q94BM7
P43254	Q9SYX2
P43254	Q94BM7
P43254	P43254
O50055	P43254
O50055	Q8W575
O50055	Q9SYX2
O50055	Q9LJR3
O50055	Q94BM7
P43254	Q94BM7
P43254	Q9SYX2
Q9SYX2	P43254
Q9SYX2	Q94BM7
Q94BM7	P43254
Q94BM7	Q9SYX2
Q9M0K4	P43254
P43254	Q9SYX2
Q9M0K4	P43254
Q9SPL2	P43254
P43254	Q9M0K4
Q9LQF2	Q8L850
Q8L850	Q9LQF2
Q8L850	Q9LQF2
Q9LQF2	Q8L850
Q8L850	Q9LQF2
Q8L850	Q9LQF2
Q9SZN7	Q9STP8
Q9SZN7	Q9STP8
Q9SZN7	Q9STP8
Q9STP8	Q9SZN7
Q9STP8	Q9SZN7
Q9M812	Q9SA56
Q9SUI4	Q8LCA1
Q9SLH3	Q9LYC1
Q9LYC1	Q9LQT8
Q9LQT8	Q9MAA7
Q940G6	Q9LQT8
O04292	Q9SAD4
Q9SAD4	Q9LEZ3
Q9FYK5	Q9LEZ3
Q9LEZ3	Q9SAD4
Q9FYK5	Q9LEZ3
Q9SAD4	Q9LEZ3
Q9LEZ3	Q9SAD4
O04292	Q9SAD4
O04292	Q9LEZ3
Q9LEZ3	O04292
Q9LKB9	Q9ZRE2
Q9LKB9	O49841
Q9LKB9	Q9ZRE2
O49841	Q9LKB9
Q9LKB9	Q9ZRE2
Q9LKB9	O49841
Q9MA55	P42736
Q9ZSK4	Q9MA55
P42736	Q9MA55
Q9MA55	P42736
P42736	Q9MA55
Q39160	Q39160
Q39160	Q39160
EBI-2267178	EBI-2267178
Q39160	Q39160
EBI-2267178	EBI-2267178
Q39160	Q39160
Q9LT47	P93831
Q9LT47	Q9LKZ3
O22467	Q9LT47
O65312	Q9LT47
O64587	Q9LFD5
Q9C889	O64587
Q9LIC6	O64587
Q8VZ95	O64587
Q9C889	O64587
Q9LIC6	O64587
Q9LFD5	O64587
Q9C889	Q9LFD5
Q9LFD5	Q9LIC6
Q8VZ95	Q8L7U7
Q9LFD5	O64587
O64587	Q9LFD5
Q94A06	Q39024
Q94A06	Q39008
Q94A06	Q39008
Q8RXD6	Q8RXD6
Q9C895	Q9C895
Q8RXD6	Q9C895
P25865	Q9C895
P25865	Q8RXD6
Q8RXD6	P42745
Q9C895	P42745
Q9C895	Q9C895
Q8RXD6	Q8RXD6
Q8RXD6	Q9C895
Q9M9G6	Q8GUP1
Q9M9G6	Q8GUP1
Q39236	Q39235
Q9SYQ8	Q9SYQ8
Q9SYQ8	P46014
P46014	Q9SYQ8
P46014	Q9SYQ8
Q9SYQ8	P46014
P46014	Q9SYQ8
Q9SP32	Q8W4D8
Q9SP32	Q8W4D8
EBI-2015602	Q8W4D8
P43298	P46014
Q9C5S9	P46014
Q8GYA4	P46014
P46014	Q9C5S9
Q9ZT50	Q9C932
Q9C932	Q9ZT50
Q9FMM4	Q9C932
Q9C932	Q9ZU51
Q9C932	Q9ZT50
Q9SV07	P34791
Q9SV07	P34791
P34791	Q9SV07
Q56XY2	Q8W586
Q56XY2	Q8W586
Q9XI07	Q6EVK6
Q9SEX2	O22725
Q9SEX2	Q9LX99
Q9LX99	Q9SEX2
Q9SEX2	O22725
Q9SEX2	Q9LX99
Q9SEX2	O22725
Q67Y93	P24100
Q67Y93	P42751
P42752	Q67Y93
Q67Y93	P42753
Q9LFT8	Q8LBC0
Q9LFT8	Q8W034
Q9FX53	Q9LFT8
F4K3G5	Q9LFT8
Q9LFT8	Q9LKA5
Q9LFT8	Q8LBC0
Q9LFT8	Q8LBC0
Q9LFT8	Q9LKA5
Q9LKA5	Q8W4P1
Q8LBC0	Q8W4P1
P42752	P24100
P42753	P24100
P24100	P42752
O23249	Q8LF80
Q8LGA1	Q8LF80
Q8LF80	Q8LGA1
P42751	Q8LF80
P42752	Q8LF80
P42753	Q8LF80
Q8LF80	Q147G5
Q39068	Q8LF80
Q8LF80	P42751
Q8LGA1	Q8LF80
P42751	P24100
Q8LGA1	P24100
P42751	P25859
Q8LGA1	P24100
Q8LGA1	Q8LF80
P30186	O82132
O82132	Q9MAH3
O82132	Q8W4I4
O82132	O82290
Q9T097	O82132
O82132	Q9STF2
O82132	A8MS51
Q9SV55	O82132
Q9LPK4	O82132
Q9M839	O82132
O82132	P25873
Q9SYP1	O82132
O82132	Q8VZT8
O82132	Q8L6Z4
O82132	Q9LNT6
Q9M8Y2	O82132
O82132	Q0WVE8
O82132	Q94JS0
O82132	Q9LPU8
Q9SA14	O82132
Q9S7Y7	O82132
O82132	Q9LRP7
O82132	O23409
Q5BPJ1	O82132
Q682H4	O82132
O82132	Q9SUA1
Q9M9Y4	O82132
Q94AY3	O82132
Q9M9Y4	O82132
O82132	Q9M9Y4
P49333	Q38846
Q0WPQ2	P49333
P93825	P49333
P49333	Q9ZTP3
P93825	P93825
P49333	P93825
P49333	P49333
Q0WPQ2	P49333
Q9SXL4	Q9ZNV8
Q9ZNV8	Q9SXL4
Q9ZNV8	P49333
Q9ZNV8	P49333
P49333	Q9SAZ5
P49333	Q9SAZ5
Q9ZNV9	P49333
Q9ZNV9	P49333
O22267	Q9ZNV8
O22267	Q9ZNV8
Q9SAZ5	O22267
Q9SAZ5	O22267
O80366	Q9SAZ5
O80366	Q9SAZ5
O80366	Q9ZNV9
Q9ZNV9	O80366
O82798	Q9ZNV9
Q9ZNV9	O82798
Q9ZNV8	O80366
Q9ZWS9	Q9SAZ5
Q9ZWS9	Q9ZNV9
O80837	O82798
O82798	Q9M2D8
O80837	O82798
O80837	O82798
P49333	Q9ZNV9
P49333	P49333
Q39088	Q39162
Q9M2U1	Q39162
Q39162	Q39057
Q39057	Q39162
Q9M2U1	Q39162
Q39162	Q39057
EBI-1789434	Q39162
O23116	Q9SGU3
Q9SGU3	O23116
Q9LKF9	O82312
O82312	Q9LKF9
Q9LKF9	Q9C952
Q8GUU3	Q9LKF9
Q9LKF9	Q9LKF9
Q9LKF9	A9LNK9
Q9LKF9	Q9FGR0
Q8GUU3	A9LNK9
Q8GUU3	Q56XM9
Q9FGR0	A9LNK9
Q9FGR0	Q9FGR0
Q56XM9	Q9FGR0
O82312	Q9LKF9
A9LNK9	Q56XM9
O82312	Q8GUU3
O82312	Q9FGR0
O82312	A9LNK9
Q9C952	O82312
Q9C952	Q9LKF9
Q8GUU3	Q9LKF9
Q9LKF9	A9LNK9
Q9LKF9	Q9FGR0
O82312	Q9LKF9
A9LNK9	O82312
Q9SR06	Q0WPF2
Q0WPF2	Q6NLV4
Q0WPF2	Q9SR06
Q9LKF9	Q9M033
Q9LKF9	Q9C952
Q9LKF9	Q6NLV4
Q9LKF9	Q9FGR0
O81223	Q9LDI3
O81223	Q9LDI3
Q7FZF1	O81223
Q7FZF1	Q7FZF1
Q9LDI3	O81223
Q8LAS7	Q9LDI3
Q9SUA6	Q9LDI3
O81445	Q9LDI3
Q9LDI3	Q8LEM7
O81223	P92937
P92937	O81445
O81445	O65554
Q8LEM7	O65554
Q8LAS7	O22932
Q8LAS7	Q9MAM1-4
O81445	Q9MAM1-4
Q9MAM1-4	Q8LEM7
O81223	Q9MAM1-4
Q9XIW0	O81223
Q9XIW0	O81445
Q8LEM7	Q9XIW0
Q9SN43	O81223
Q9SN43	O81445
Q8LEM7	Q9SN43
Q9LDI3	Q9LDI3
Q9LDI3	O81223
EBI-1795871	P43273
EBI-1795871	P43273
P93002	P43273
P43273	P93002
P93002	Q39237
P93002	Q39163
P93002	Q39237
Q39163	P93002
P93002	Q39140
Q39162	P93002
Q39234	P93002
P43273	P93002
P43273	EBI-1804749
Q39234	EBI-1804749
Q9C500	A8MQR0
Q9C500	Q8L7E5
Q8L7E5	Q9LE82
Q9M651	Q8L7E5
Q9FH18-1	Q8L7E5
Q8L7E5	Q8GXA4
Q8L7E5	Q8GXA4
Q9LE82	Q8L7E5
Q8L7E5	Q8L7E5
Q9FH18-1	Q8L7E5
Q0WQ91	Q8L7E5
Q8L7E5	Q9LE82
Q8L7E5	Q8GXA4
Q8L7E5	Q9LE82
Q8L7E5	Q8GXA4
Q8L7E5	Q9LE82
Q93YU5	Q94AI6
Q93YU5	Q94AI6
