interactor_A	interactor_B
P25303	Q04660
Q05359	P25303
P25303	P39704
Q08649	P25303
Q08119	P25303
P25303	P23776
P53971	P25303
P25303	P32481
P25303	Q06625
P25303	Q12263
P25303	Q03833
Q04697	P25303
P25303	Q04322
P25303	P20448
P25303	P02309
P25303	Q12373
P61830	P25303
P25303	P32485
P04912	P25303
P25303	P02294
P04807	P25303
P25303	P47046
Q06214	P25303
P25303	P38217
P25651	P25651
P25651	Q04087
P39731	P47149
Q12143	P40568
P25651	P25651
Q04087	P25651
P25651	Q04087
P25651	Q04087
P40568	P25651
P35201	P25651
P40065	P25651
Q02208	P25651
P32497	P20433
P34087	P20433
P20433	P32497
Q05775	P20433
Q08109	Q08109
Q08109	Q08109
Q03714	Q03714
Q08109	P00729
Q05787	P00729
P00729	P38307
Q08109	P00729
Q06629	Q06623
P53973	P53973
P53973	P53973
Q06623	P53973
Q06623	Q06629
P53973	Q06629
P36118	Q06411
P53131	Q06411
Q06411	Q06411
P53131	Q06411
Q04338	P36015
P0CS82	P10591
P02829	P0CS82
P07834	P52286
P49334	P23644
P10862	P48581
P10862	P15873
P48581	Q02574
Q08949	P48581
P06104	P10862
P61864	P48581
Q12366	P47069
Q08955	P47069
P32589	P10591
P32589	P10591
P25454	P32863
P12866	P40318
P61864	P12866
P12904	P06782
P38703	P28496
Q03579	P28496
Q03579	P38703
P05150	P00812
P00812	P05150
P53549	P33297
P53549	P33297
P50086	P38348
P38348	P53196
P38348	P33297
Q08723	P38348
P38348	O94742
P40395	P16664
P40395	Q99260
Q12434	P06780
P19073	Q12434
Q03322	P36116
P39904	Q99260
P36116	Q12071
P39904	Q12071
Q12071	P47061
Q12071	P47061
P07274	P60010
P61830	YOL086C
YOL086C	P02309
YGL008C	P61830
YGL008C	P02309
P61830	YGL008C
YGL008C	P02309
YEL043W	P61830
YEL043W	P02309
YEL043W	P53096
P61830	P36124
P53096	P61830
P02309	P36124
P61830	P53096
P06784	P14681
P06784	P32917
P14681	P06784
P12612	P60010
P60010	P12612
P23202	P32502
P25651	P32502
P32502	Q12178
P19658	P38236
P38994	Q05955
P25651	P40065
Q07921	P38960
Q01454	Q12488
P51601	P32502
P38716	P32502
P32502	Q99210
P09201	P32502
P32502	P00572
P32502	P25367
P25651	Q04087
P39534	P32502
Q05040	P43592
P27515	P32502
P53112	Q06389
P53163	Q06338
P38716	P53215
P47142	Q04272
P25651	Q02208
P32572	Q03860
P47011	P47011
P47167	Q12262
P32502	P53112
P32502	Q06708
P32502	Q12358
P38763	Q06338
P32264	P32264
P32562	P32944
Q99394	P36149
P38768	P25638
P20049	P20049
P40959	P40959
Q06137	Q06146
P38236	Q03020
P38143	P25651
Q06411	P36118
P39547	Q12016
P32263	P32263
P53970	Q04149
Q05521	Q05521
Q04868	P38874
P36007	P36007
P40054	P40054
P07703	P28000
P38122	P38122
P42843	P25651
P23202	Q08204
P39547	P39547
P20606	Q03860
P25651	P36149
Q06137	P28004
P15992	P15992
Q12358	Q12358
P38716	P38716
P23202	P28004
P53129	P53830
Q03063	P0CY06
Q03063	Q03373
Q12206	P04650
P53129	P38273
Q03860	Q02891
Q06251	P34730
P39547	EBI-2342583
P47135	P48606
Q02724	Q04767
Q12163	P35182
P04046	P04046
P43634	Q07732
Q07457	Q07457
Q08003	P32571
Q08003	P48582
P00359	P00359
P07245	P07245
P00330	P00330
P07262	P07262
P28241	P28834
P19882	P19882
P14904	P14904
Q02724	Q03370
Q03266	Q12292
Q06616	P47069
Q03063	Q03063
Q12343	P32610
P48232	Q12343
Q07589	Q07589
P06782	P34164
P29703	P18898
Q01477	P53741
P33307	Q02821
P33309	P32769
P26449	P41695
P32502	P32608
Q00723	P04387
P08536	P32502
P29469	P32502
P40510	P32502
P32502	P36102
P32502	P18759
P47025	P32502
Q12439	Q12439
P32502	Q06168
P40460	Q12343
Q03063	Q8TGN5
P53280	P47086
Q08961	Q8TGR1
P40325	P39940
P53633	P32502
Q03063	P40325
P40892	P32502
Q12084	P27515
P32562	P47069
O13539	Q06410
P25367	P25367
Q07732	Q08904
Q03503	Q02197
Q07732	Q06410
Q06410	P40368
P53959	P20095
Q06162	Q12493
P40573	Q06410
P34164	P12904
P48232	P35727
Q03782	Q06410
Q03338	Q06410
Q03900	Q02732
P46946	P06701
P53919	P33322
Q03323	P43132
P40089	P57743
P24280	P38797
P53933	P39721
P25651	P25372
P53933	P47821
P39743	P53933
Q12118	P25367
P60010	P17555
P39743	P40956
P40487	P32461
Q07379	P47041
P28004	Q12417
O13539	P53959
P40455	P25651
P39743	Q02831
P40956	Q00453
Q07951	Q12245
P50278	P28006
P40455	P47025
P49017	Q03860
P38972	Q06708
P40510	P40054
P39108	P53112
P47069	P43605
P38339	P53933
Q03370	P06197
P32796	P04037
P28004	Q06410
P28004	Q04048
Q12483	P47142
Q03406	P38265
P38247	P42936
P35719	P40098
P46682	Q12134
P53271	P35180
P40325	Q01476
P53930	P23250
P40505	Q06410
P57743	P38203
P43592	P46671
Q99189	P32836
P33317	P33317
Q06616	Q03860
P32836	Q02932
P32383	Q06708
P53185	P38236
Q02724	Q03860
P32459	P32459
P33760	Q12055
Q06251	P29311
P39731	P47149
P36054	P38333
P32337	P32836
P25651	P25651
P09201	P09201
P38427	Q00764
P27515	P27515
Q12206	Q12206
Q00764	Q00764
Q06708	P21651
Q03860	P39547
P53738	Q03920
P15992	P38340
P39724	Q03835
Q02932	Q06338
P33419	P33419
P39547	Q04767
P53112	Q07732
P53112	P48232
P47088	P39547
Q03860	Q03860
P33307	P32836
P54860	P33755
P36224	P38696
P53949	P53965
Q12745	P53847
Q06263	P40080
Q01590	P53633
P43634	Q08204
Q06568	P39946
P53296	Q03860
P32453	Q03860
P42949	Q03860
P36516	Q03860
P39108	Q00055
P38334	P36149
P40533	P40582
P39945	Q03860
P07250	P07249
P25298	P25299
Q99210	P35192
P41911	P35719
Q06333	Q06410
Q04307	P40473
P38879	Q02642
P53583	P53583
Q06410	Q08204
Q08204	Q12134
Q06410	P47141
Q07887	Q06410
Q04632	P53959
Q06410	Q03433
Q04632	P53079
Q12483	Q04272
Q06410	Q06411
P53271	P40460
Q02767	Q04272
Q04431	P40460
P17558	Q06410
P40460	Q06410
P43582	P32502
P32502	Q12051
P32502	P53271
Q12380	Q03818
P32502	Q06410
P50861	P32502
P32502	Q04066
Q12134	P32502
Q12020	Q12020
Q12134	Q12134
P18759	P40958
P18759	P18759
P40362	Q06078
P38696	P38696
P39961	P39961
P07260	P12962
P15274	P15274
P47069	P47069
P40510	P40510
Q06103	P40016
P06242	P53124
P35192	P35192
P23059	P36102
P40089	Q06406
P14681	Q03063
P53633	P32453
P53296	Q04767
P42944	Q04411
Q08685	P35210
P36097	Q06822
Q12208	P51601
Q03338	P23202
P32610	P53271
P50079	Q03860
P39547	Q8TGQ7
Q06411	Q06707
P38751	Q12318
P53112	P42073
P40312	P40312
P32263	P32502
Q07923	P32502
Q99210	P43592
P47036	P47041
Q99288	P32502
P20049	P32502
P32502	P38749
P42950	Q08903
P32502	P40959
Q03373	P32502
P40969	Q12318
P25367	P53286
P38143	Q06137
P53845	P53633
Q12692	P47069
P53129	P36102
P25293	P04650
Q03063	P32645
P35195	P35195
P40166	Q03860
Q06834	P21734
P38820	P49017
Q02647	P40960
Q03148	P53823
Q03148	P43544
P38795	P38795
P43544	Q03144
Q05785	P40494
Q07533	Q05080
P38791	P38791
P32523	Q12208
P53297	P38828
P38302	P39523
Q05080	P38339
Q03144	P39108
P35193	P42949
P38821	P40958
P36084	P38151
P17157	Q08904
P40473	P17157
P38829	P40469
P32860	P25367
Q04969	P39547
P40454	P21705
P69851	P36162
P25293	P05746
P23202	P26343
P40366	Q04603
Q04411	P26343
Q12059	Q99344
Q07800	P12611
P54861	P40454
P38236	P32902
P53939	P25293
P38236	P40014
Q03649	P35719
P53010	P36102
Q12363	Q12206
P39108	P50091
Q01159	O13297
Q06406	P57743
Q08904	P29703
P40958	P40473
Q06410	P36534
Q12517	Q3E7X9
P57743	P47093
Q06410	P36084
P53277	Q04048
P38855	P39108
Q03935	P36086
P40497	Q06410
Q06410	P40507
P33304	Q06410
P46985	P38703
Q06410	Q04712
P38302	Q04048
P38126	P32849
P32337	P32835
Q02872	Q06063
P39729	Q12343
P38913	P53248
P38838	Q03144
P47069	Q03362
Q03780	P38339
P38182	P38862
Q06707	Q12343
Q04461	P53060
P40917	P53060
P53174	Q06616
P53060	P06701
P53823	Q03144
P32502	P38820
P32502	Q02866
Q02895	P32502
P32502	P06115
P32502	Q06549
P32502	P13298
P38340	P38151
P53184	P38340
P38340	P15202
Q06549	P38340
P00927	P38340
P38340	Q02895
Q03144	P38340
P38340	P38821
P38340	Q12166
Q12046	P32523
P32454	P35719
Q06410	P38261
Q06410	Q12208
P38822	Q06410
P36088	P22803
P33441	Q06410
P40015	Q06144
P51601	Q12058
P06777	P06838
P38821	P38821
Q12166	Q12166
P40204	Q12330
P38151	P38151
P25087	P25087
Q12230	Q05812
Q01722	P40302
P04037	P38274
Q08204	Q02866
Q04934	P40348
P36088	P36088
P35193	Q08204
P21825	P47124
P21825	P53868
P21825	Q05521
P32502	Q08412
P15202	Q05123
Q96VH3	P21825
Q8TGQ7	P21825
P40014	Q04477
Q99190	Q99332
Q03020	Q04934
Q12242	Q01476
P23594	Q04372
P21825	P40107
Q06178	P36149
P25343	P39940
P47142	Q06696
P39940	Q08909
P50861	P50861
P06208	Q12166
P53184	P53184
Q04344	P38744
P38151	P32505
P41277	Q08956
P53939	Q08229
P40482	Q06549
P38821	Q08956
P21825	P21825
P32495	P53919
Q03148	Q03148
Q06549	Q06549
Q03148	P43545
P53824	Q03148
P19358	P10659
P28707	P11163
Q08412	P43603
Q05785	P32505
P53900	P38821
Q12242	P38998
P18634	P39940
P53919	P53919
Q12230	P26782
P47095	P47095
P32451	P54785
P21825	P35725
Q08273	P47050
P10659	P10659
P87262	P35056
Q12230	P53252
P53824	P53824
P40579	P40579
P38744	P38744
P53824	P43545
Q12335	Q12335
P27515	P17157
P38815	Q03860
P40040	Q07478
P36102	P40014
O14468	P21705
P47112	Q04411
Q07732	O14468
P39743	Q12446
P18496	Q03860
P21825	P22140
P38791	P19211
P23301	P38791
Q12306	P32828
P32474	P38821
P35189	P38821
Q12285	Q12118
P32610	P24813
Q05791	P38823
Q05791	P53924
Q04461	P38732
P38862	P40344
Q99189	P32835
P53174	Q02724
P32835	Q02932
Q02866	Q07732
P25298	P38262
P10081	Q02932
P26343	P53973
Q02932	P06738
P47069	P28791
Q03148	Q03144
P53323	P38262
P38262	P32902
P40217	Q04067
P22336	P26755
Q04359	Q04491
P43603	Q02629
P53633	P38815
P53824	Q03144
P38872	P29295
P53865	P38167
Q04048	P46948
Q6Q547	P53919
Q03406	Q02831
P53944	P35719
Q06410	P48837
Q02831	Q06410
P12904	P25575
P53271	Q02831
P34760	Q04120
Q06410	P47049
P52893	Q06410
Q03579	P38703
P40473	P40956
P53919	P40956
Q12134	P15891
P40455	Q06410
Q02199	P48837
P16862	P16861
Q12056	Q06410
Q12292	P38182
P28006	P40187
P35192	P38340
P38340	P18759
P53847	P33891
Q03063	P38340
P38340	P32796
P38340	P54861
P38340	P43634
P40892	P38340
P25293	P22007
P40510	P38340
P53633	P38340
P39940	P08468
P38351	P38439
Q03860	Q03370
P40344	P38182
Q06263	Q03390
Q03370	P36516
P40504	P47069
Q06151	P32356
P53633	P53296
P29703	Q08278
Q12309	P38302
P38828	Q03063
P33331	P33331
P36004	P34730
P53901	Q05080
P29703	P22007
P53309	P34216
Q12114	Q08754
P53303	P22149
P40011	P40011
P47115	P47115
P38820	P38820
P38856	Q02831
P38894	P21825
P53309	Q02831
P38856	P40956
P40956	P53309
P53204	Q06178
P21374	Q04048
Q02866	Q01976
Q06178	Q06178
Q03305	P17079
Q92317	P40096
Q03835	Q3E793
P53583	Q3E793
Q12743	P39547
O13540	P39547
P40325	P43603
P53271	P07257
P53271	P32902
P47094	Q06058
P32902	Q06410
Q12134	P32902
P21825	P22214
P53939	P38615
P38960	P32797
Q06102	P45976
P32523	P40968
P23595	Q04372
P36149	Q03337
P22139	Q04418
P38821	P53538
P36003	P17629
Q12020	P53060
P32502	P00927
P38151	P53941
P38821	P32502
Q06390	P39008
P47086	Q05930
P32502	P15202
P21825	P47155
Q12230	P35719
Q12306	P53060
P32502	P38151
P35193	P25566
P54730	P25694
Q12285	Q05785
P38151	EBI-2342589
P17558	P53271
P40325	P40325
P53215	P53215
P12904	Q12380
P32502	P32502
P32502	P38523
Q04431	Q07978
Q06410	P17629
P46946	P32502
P47084	Q06410
Q12134	Q05955
P35719	P35719
Q04048	P32902
Q12189	P32502
Q12134	P53829
Q12189	P38340
P54999	Q12330
P26343	Q12161
Q12189	Q12189
P53829	Q06549
P53829	Q12189
P40080	P52917
Q06525	P38305
P52917	P47084
P39523	Q07978
P42843	P40510
Q01590	P22213
P34225	P40994
Q06819	P19735
P54785	P53324
P40507	P38151
Q12230	P40078
P38744	P32502
P32502	Q12335
P39944	P40494
P17157	Q03063
Q12134	P12612
Q12315	P49686
P28817	P32794
Q03020	P35193
P21825	Q03860
P54785	Q04562
Q99189	P00927
Q04067	P06103
P32835	P33307
P38340	P38795
P40857	P21825
P38820	P38340
P06115	P38340
P05759	P39940
P38340	P38126
Q06630	P39940
P40482	Q02629
P28707	P53043
Q12346	P35179
P06782	P12904
Q03654	Q06410
P38615	P22007
P15108	Q12449
P53959	O14468
P53829	Q06410
Q12420	Q6Q546
P39729	Q06410
P53959	Q99260
Q04431	P28004
P38204	P53437
Q12318	P40465
Q12346	Q12346
Q08904	P32502
Q3E840	P31386
Q08904	P46682
P87262	P53112
P53252	P35719
P39940	P54005
P32572	P14359
P25293	P23301
P52893	Q12527
P40089	P53905
P25293	P41911
P32831	Q08925
Q01939	P53196
P32604	Q06137
P47113	P26448
P36004	P29311
P00937	P00899
P53296	Q04231
Q6Q547	Q08961
P39940	Q12502
P38835	P39940
P39984	Q12341
P06838	P32914
P32502	P40579
Q99176	Q05080
P25349	Q12335
Q12335	P38234
P53823	P53824
P53824	P43544
P43545	P43544
P38340	P43545
P38744	P38340
Q12335	P38340
P32502	P54861
Q12161	P38744
P00358	Q04978
P47057	Q07528
Q03860	P04819
P32796	P32502
P69851	Q12248
Q06411	P42944
P34760	P34760
P53309	P0CF32
P38856	P40473
P15202	P15202
P40473	P40473
Q06696	Q04272
P32473	P28707
Q06338	EBI-2342595
P25362	P25362
P38784	P32366
P40494	P38856
Q04712	Q01722
P40958	P22148
Q04411	P22148
P40494	P53309
P32502	Q07589
Q06410	P46682
P32502	P21705
P38114	Q12343
P32502	P39940
P25343	P39743
P32502	P21965
P32502	P32318
P38340	P50861
Q04411	Q04411
P36059	P38340
Q05672	P40473
Q08904	Q02821
Q04461	Q04461
P54785	Q08245
P40956	P53297
P47088	P21825
P40554	P38820
P54785	P0C5P1
P53118	P54785
P34216	P25623
P32502	P57743
Q06537	Q99332
P21825	P53278
Q04048	P38871
Q04675	Q06410
Q04431	P43592
P48510	P43582
Q99222	P53865
P32367	Q06410
Q06410	P53267
Q12124	O13539
Q04603	P27344
Q07362	P53297
P54785	P38305
P38254	Q12517
P40454	Q03935
Q06390	Q06410
P53176	P53176
Q06411	P53286
Q12006	P21825
P26343	P25651
P40208	P25569
P53829	P38151
P36057	Q12154
P36018	Q04847
P53829	P18759
Q03860	Q12259
P47107	Q99210
P53845	Q12402
P46682	Q02336
Q06411	P53150
P53150	P39743
P40582	P46956
P39547	P39548
Q02336	Q06411
P38749	Q03900
P39548	P39548
Q05521	P40582
P53868	P40582
Q03373	Q03373
Q03373	P47041
Q02336	P47041
P36224	Q07887
P47041	P38236
Q02336	P38763
Q02336	Q03433
P39547	P47111
P40485	P40485
Q06708	Q06708
Q12154	P22133
Q06819	P32944
P39718	Q12154
Q06489	Q06489
P40582	P47124
P46965	P40582
P60010	P60010
P53903	Q12154
P0CY06	Q03373
P38142	P40582
P40312	P40582
P50946	P53949
P40582	P40582
P43577	P43577
P53868	P39547
Q12181	P36152
Q99210	Q99210
P40582	EBI-2342583
Q02336	Q04307
P40107	P40582
P47041	P23202
P40582	P54070
P47041	P47041
Q12259	Q12259
Q03020	Q02336
P53196	P50086
Q12154	P53112
Q06469	P25294
Q06137	Q06137
P28004	Q02336
P32342	P38985
P40582	Q04969
P53286	Q02336
P40312	Q05521
P28496	P40582
Q12016	P47111
P39547	P38226
P53750	P53750
P38763	Q12398
P40582	P25641
Q12214	P40541
P89105	P53112
P40578	P40312
P53064	Q06707
P00572	P00572
P29366	P11433
Q05672	Q03373
Q03373	P32464
P40578	P46956
Q06096	P32502
P53753	Q12154
P32502	P47821
P38221	P40582
P40582	P22133
P40582	P53845
P60010	P32502
P47025	P12904
Q12380	P07278
P89105	P17442
P53286	P35192
Q03063	P32502
Q03900	P07834
P25390	P53286
Q02196	P42843
P40892	Q03900
P34730	Q08981
P04387	Q08601
Q08831	P04387
P48235	P04387
P04387	P41913
P25364	P04387
P12611	P53933
P04387	P26798
P04387	Q05785
Q02866	Q02866
Q02866	P36059
P16861	P16861
P53184	Q02866
Q02866	P15202
Q02866	P38820
P31384	P39008
P32621	P21825
Q04934	Q02630
Q03338	P38151
Q03338	Q12230
Q03714	P40857
Q03714	Q12431
P29453	Q03714
P53038	Q02630
P53378	P53540
P32337	P38821
Q03860	Q03714
Q02895	Q02895
P43556	P36003
Q06251	P32505
Q04461	P32828
P13298	P13298
P14904	P22855
P40497	P32505
P40507	P32505
Q12329	Q12329
Q04533	P39014
P33420	P40960
P06115	P39008
P40017	P80235
Q12527	P14904
Q02821	P53184
Q12118	Q12118
Q06592	Q06592
Q07732	P14904
Q02821	P51601
P38842	P40582
P53112	P53633
Q12154	Q08144
P17695	Q12154
P25367	Q02821
Q05899	Q12154
Q03714	Q07451
P53081	P53081
Q08956	P40106
P40103	Q03063
P47025	P31384
Q12292	P22855
Q06168	Q02866
Q12040	Q12206
P38768	P25367
P04387	P33308
Q07732	Q03063
P04387	P50102
Q00381	P38065
P38828	Q03373
Q02887	Q03860
P01123	P32864
P27515	P36086
P47076	O13539
Q06168	P53738
Q12271	Q03860
P33297	P46984
P40302	P29469
P36076	Q08438
P32464	Q03063
Q12156	P38328
Q12206	P49723
P47011	P27472
P50946	P53965
Q06137	Q06168
P48240	Q06137
P47168	P36097
P47041	P10869
P38307	Q03714
Q12154	P00724
P36083	P53935
P40957	Q06410
P14904	P53930
P48510	P34222
P29366	P21268
P29509	P53038
P32463	Q01476
Q12154	Q12285
P04650	P38615
Q12154	P35176
P39925	Q12154
Q02336	Q02831
Q12154	P23285
Q06410	P38128
Q06411	P27882
P38148	P40054
P40302	Q01454
P39523	P31384
Q07478	P36036
P38615	P41911
Q06665	Q04231
Q12455	P38879
P40582	Q99190
Q12154	P18562
P47155	P40582
P57743	P53905
P32613	Q03660
Q03630	Q99394
Q99288	Q99288
P32464	Q06410
P05085	P32502
P32621	P40582
P22214	P40582
P39940	P40992
P38821	P14904
Q02336	Q02939
Q12082	P25584
P14904	P28241
Q08992	Q08992
P32569	P28707
Q08729	P25651
P33297	P53303
P38862	P40081
P43558	P54860
P32318	P40185
Q01662	P53729
P39518	P21524
P17157	P17442
P38137	P35182
Q07923	Q07923
Q06630	Q06708
P33441	O13539
P23202	Q06010
P40363	P40363
P39994	P39994
P49955	P53830
Q12207	EBI-2342592
Q03714	P53868
P46969	P46969
P38265	P38821
P36136	P36136
P40482	P14904
P39014	P52286
P40482	P15303
P43558	P34223
Q12743	P38349
P53953	P15303
P19358	P19358
P32505	P32505
P26343	P26343
P26755	P26754
P53252	P39955
P53829	P38744
P60010	P46680
P25367	P04387
P04387	P08153
P46948	Q02336
P36019	P32864
P53278	P17442
Q07938	P13712
P40582	P53224
P38695	P40582
Q02260	P34234
P06197	P39547
P40582	P07286
P40582	P40471
P40582	Q8TGU7
Q04767	P49017
P25046	P04387
P07269	P04387
P15274	P38150
P53730	P40582
P53142	P40582
Q08269	P40482
P40992	Q04461
P32505	Q07478
P32786	P40992
Q12230	Q3E792
P53973	P40454
P13574	P0CY06
P40482	P39523
Q06338	P00927
Q99260	P32864
Q12439	P32502
P35192	Q06338
Q03373	P13574
P14904	P25566
P14904	P38065
P53845	P53296
P17157	P40038
P53845	P49017
P15303	P38810
P43603	P53933
Q04461	P47112
P06197	Q03714
Q02866	P38744
Q06525	P32523
P38620	Q12265
P53316	Q08920
P36057	P32916
Q06247	Q08001
P20081	P10869
P08465	P08465
P38968	Q04491
P40580	P40580
P24280	P25354
Q06188	P39520
P47142	Q02767
P40578	Q8TGQ7
P38629	P40348
P11746	P07250
Q03362	P38894
P40302	P47123
Q12292	Q12329
P25584	P39108
P32481	Q05791
P57743	Q12330
P38932	P32609
P32502	P39944
P53633	Q02866
P36003	P04387
Q02866	P40892
P38709	P04387
P32895	P38689
Q12124	P04387
P08536	Q02821
Q03063	Q02821
Q03900	Q03900
P17423	Q02821
Q02336	P47084
P40992	Q06410
Q12154	P38868
P40054	Q02630
Q12052	P40342
P53438	P38872
Q12154	Q04201
P40092	Q12154
P53829	P25367
Q04847	P52286
Q00764	P38426
P36097	P53038
P13186	P29469
P54861	P54861
Q02629	P53038
P53038	P05085
P42944	P53038
Q07732	Q04411
Q12527	P43634
P36000	P04387
P53633	P53633
P53272	P05085
Q06058	Q08760
P06777	P39735
Q03759	Q02793
P40582	P23968
P40582	P38894
P47190	P40582
Q06410	P33297
Q02336	P40302
P05085	P47027
P46674	Q06410
P36054	P29703
P47076	P25502
P17442	Q12527
Q08278	P25337
Q02821	P60010
P40582	Q08144
P38065	P43615
P38615	P54780
P40107	Q12346
Q02724	P39547
Q06410	P47041
Q06410	P40485
P38987	Q12134
P38114	Q12180
Q12398	Q02197
Q12329	Q02336
Q12154	P28737
P25293	Q12398
P46985	P40582
P39724	P32642
P38615	P25293
P40582	P40857
P40582	Q03697
P05375	P40582
Q02336	P47076
P40582	Q12431
P87274	Q12154
Q12154	P40515
Q12154	Q06810
Q02866	P18759
Q02866	P38696
Q02866	P23202
P32796	Q02866
Q03063	Q02866
P00927	Q02866
Q02895	Q02866
Q02866	P25367
Q02866	Q03144
Q02866	P38791
P35056	P53633
Q07084	P25390
P35056	P32796
P38821	Q02821
Q02821	Q02895
Q6Q595	P40582
P17442	P49957
P07834	P52286
Q06834	P20081
P52917	Q02336
P17157	P40186
Q12746	P40582
P17157	P53124
P32796	P87262
P40992	P38236
P32902	Q02336
P40582	Q03362
P40571	Q06137
Q12404	Q03714
P47025	P32902
P34223	P54860
P06245	P07278
P18480	P35189
Q08412	P40325
P25651	P00927
P32502	P14904
Q06682	Q08273
P38703	P21825
P32464	Q08817
P26343	P53314
Q08904	P40992
P38266	P25343
P32601	Q07938
P32464	P38692
Q03660	P14904
P53286	P46974
P38174	P53286
Q12517	P53550
P47069	P40348
P25378	Q12292
P32502	Q12292
P28263	P32502
Q03714	P17076
P48236	P53878
P04387	P50875
Q06144	P39547
Q05672	Q03063
Q01476	Q04659
P36001	Q12139
P53174	Q03714
P42938	Q04869
P39104	Q06389
Q06543	Q08702
P23202	P23202
Q06682	Q12306
Q12306	Q04110
P38283	P38991
Q08204	Q12306
Q12306	Q05024
P53112	P53112
P18562	P27515
P06786	Q12306
Q12306	Q12306
P33417	Q12306
Q03718	Q12306
P53152	P52490
Q12306	P32449
Q12306	P60010
Q08961	Q06338
P53298	Q06162
P30665	P29469
P32796	P32796
P38182	P53867
Q12306	Q06178
P06701	P06779
P31383	P53917
Q04461	Q12306
P36093	Q12306
P32458	Q12306
P38319	Q12306
Q12329	Q12306
P52918	P08153
P43619	P43619
P35189	Q12306
P38806	P43572
Q04659	P53840
P14681	Q03373
Q12306	P53958
Q03063	P38987
Q03661	Q12306
P14681	P13574
P42944	P53973
P14741	P32502
P36018	P32864
P32381	P38328
Q03718	P40026
Q12390	Q12390
Q12050	Q12306
P20052	P17157
Q06708	P10849
Q03973	Q12306
P39743	P53169
P32495	Q12306
Q12306	P53939
Q03818	Q03818
P26570	P36024
Q06410	Q06410
Q12306	P38838
P50090	P38853
P40482	P38968
Q99383	P32505
P17157	Q08966
P45819	Q02630
P40561	P53316
P32864	P38146
P07834	P07834
P50094	P50095
P38987	Q06178
P53139	P25694
P57743	P40070
P53887	P25611
P40045	P40563
Q06549	Q02866
P22035	P37291
P32318	P32318
P02829	Q12449
P24004	P33760
P32495	P33322
P54860	P48510
P50108	P46985
P15274	P40361
P46959	P41814
P39718	P29340
Q05021	P35817
P38251	P40348
P20053	Q03338
P53176	P39552
P40555	P33297
P53617	P38996
Q12074	Q12455
P20459	P32481
P39523	P40091
P40368	P14907
P53040	P38129
P33895	P40460
Q07442	P35817
Q12306	P50623
Q08387	P53150
Q12306	P32499
P38853	P07866
P20133	Q00618
Q08204	P43124
P53973	Q12306
P53933	P38822
P53202	Q08273
Q03018	P40316
Q08204	P39955
Q12306	Q02821
P38932	Q08144
P43558	P25694
P39955	Q12306
P47821	P17157
P43603	Q06604
P15873	Q12306
Q06592	Q02866
P48240	P38203
Q08817	P38692
P36000	Q00776
Q02821	Q06549
P53271	P40094
Q03750	Q12030
Q02821	P32318
Q12306	P41940
P29509	P38816
Q06410	P40060
P32642	P53323
P14741	P14741
P57743	P57743
P39552	P39552
P54860	P25694
Q06263	P52917
P32468	P32458
P52286	Q05930
P39008	P53829
P39940	P48524
P20133	P32864
P39729	Q03768
P32835	P52918
P11972	P38853
P14904	P14904
P25502	P53237
P54999	Q06217
P38744	P28000
P02557	P48606
P13382	Q01454
P32774	P32773
Q06144	Q12306
Q12098	P06777
P40260	P40582
P35719	Q04598
P47025	P40515
Q07458	P43634
Q02630	P30822
Q07478	Q07478
P35734	P36162
Q06150	P52286
P27796	P38855
P47017	P57743
Q07688	Q07084
P53271	P53271
P17423	P17423
P25301	P38953
P40555	P38872
P13574	Q03063
P33420	P36224
P43619	Q02821
P46962	P46963
Q07478	Q12306
P27796	P39108
Q07963	P06104
P53141	P06787
P40089	P47017
P38789	Q06511
P13382	P38121
P53735	Q03455
P28707	P02829
P40956	P43545
P43545	P53823
P07283	Q12306
Q07879	P38862
P00931	Q12306
Q12306	P00937
P38879	Q12306
P07270	P07270
P48232	P53271
P39984	Q12373
Q00723	P38282
P53158	Q06333
Q03373	Q02821
P23594	Q04372
P23595	Q04372
Q04372	P32600
P25655	Q02642
P15731	Q02642
Q02642	P15732
Q02642	Q02642
Q02642	P06100
Q02642	P06102
Q02642	P34909
Q12514	Q02642
Q02642	P39008
P53829	Q02642
P31384	Q02642
P15731	P38879
P34909	P15731
P38879	Q02642
P38879	P15732
P15732	P34909
Q08965	Q08096
Q08965	Q08096
Q08096	Q08965
P12945	P10664
P17505	P12945
P10080	P17505
P12945	P01149
P06701	P11938
P11978	P11938
P06701	P11938
P11978	P11938
P12945	P07347
P07347	P12945
P07347	P07347
P07347	P07347
P12945	P07347
P22579	P21957
P21957	P22579
P22579	P21957
P22579	P22579
P26798	P21957
P13902	P26798
P22579	P21957
Q12692	Q12692
P35203	P32504
P35203	Q08446
P52286	Q08446
P52286	Q08446
P52286	Q08446
P40969	P35203
P28627	Q05676
P32351	P28627
P32899	P47083
P47083	P53941
P32899	P47083
P53941	P47083
P47083	P32899
P53941	P47083
M26649.1	P32899
P53941	M26649.1
M26649.1	P47083
P25298	P39081
P39081	P25299
P39081	Q08685
P25298	Q99383
P25298	P25299
Q08685	P39081
P37898	Q06677
P40471	Q06677
P35817	Q06677
P47113	Q06677
Q06677	Q07457
Q06677	P53741
P46367	Q06677
P53622	Q06677
A6ZU46	P53622
P53199	P29704
P32462	P32476
P53199	P32476
P32476	P32352
P54781	P32476
P25340	P32476
P10614	P38604
P38604	P10614
P53199	P38604
